"1","Empty",84.80943579832639,-171.9536376953125,
"2","Empty",84.80943579832639,-172.1536376953125,
"3","Empty",84.80943579832639,-172.5036376953125,
"4","Empty",84.80943579832639,-172.7036376953125,
"5","Empty",84.80943579832639,-173.0536376953125,
"6","Empty",84.80943579832639,-173.2536376953125,
"7","Empty",84.80943579832639,-173.6036376953125,
"8","Empty",84.80943579832639,-173.8036376953125,
"9","Reserved",84.75943579832639,-172.0536376953125,
"10","Empty",84.77943579832639,-172.0536376953125,
"11","Empty",84.75943579832639,-172.2536376953125,
"12","Empty",84.77943579832639,-172.2536376953125,
"13","Empty",84.71943579832639,-172.0536376953125,
"14","Empty",84.73943579832639,-172.0536376953125,
"15","Empty",84.71943579832639,-172.2536376953125,
"16","Empty",84.73943579832639,-172.2536376953125,
"17","Reserved",84.67943579832639,-172.0536376953125,
"18","Reserved",84.69943579832639,-172.0536376953125,
"19","Empty",84.67943579832639,-172.2536376953125,
"20","Empty",84.69943579832639,-172.2536376953125,
"21","Empty",84.75943579832639,-172.9036376953125,
"22","Empty",84.77943579832639,-172.9036376953125,
"23","Empty",84.75943579832639,-172.7036376953125,
"24","Empty",84.77943579832639,-172.7036376953125,
"25","Empty",84.71943579832639,-172.9036376953125,
"26","Empty",84.73943579832639,-172.9036376953125,
"27","Empty",84.71943579832639,-172.7036376953125,
"28","Empty",84.73943579832639,-172.7036376953125,
"29","Empty",84.67943579832639,-172.9036376953125,
"30","Empty",84.69943579832639,-172.9036376953125,
"31","Empty",84.67943579832639,-172.7036376953125,
"32","Empty",84.69943579832639,-172.7036376953125,
"33","Empty",84.75943579832639,-173.5536376953125,
"34","Empty",84.77943579832639,-173.5536376953125,
"35","Empty",84.75943579832639,-173.3536376953125,
"36","Empty",84.77943579832639,-173.3536376953125,
"37","Empty",84.71943579832639,-173.5536376953125,
"38","Empty",84.73943579832639,-173.5536376953125,
"39","Reserved",84.71943579832639,-173.3536376953125,
"40","Empty",84.73943579832639,-173.3536376953125,
"41","Empty",84.67943579832639,-173.5536376953125,
"42","Empty",84.69943579832639,-173.5536376953125,
"43","Empty",84.67943579832639,-173.3536376953125,
"44","Empty",84.69943579832639,-173.3536376953125,
"45","Empty",84.80943579832639,-174.4586376953125,
"46","Empty",84.80943579832639,-174.6586376953125,
"47","Empty",84.78943579832639,-174.4586376953125,
"48","Empty",84.78943579832639,-174.6586376953125,
"49","Empty",84.76943579832639,-174.4586376953125,
"50","Reserved",84.76943579832639,-174.6586376953125,
"51","Empty",84.74943579832639,-174.4586376953125,
"52","Empty",84.74943579832639,-174.6586376953125,
"53","Empty",84.72943579832639,-174.4586376953125,
"54","Empty",84.72943579832639,-174.6586376953125,
"55","Empty",84.70943579832639,-174.4586376953125,
"56","Empty",84.70943579832639,-174.6586376953125,
"57","Empty",84.80943579832639,-175.0086376953125,
"58","Empty",84.80943579832639,-175.2086376953125,
"59","Empty",84.78943579832639,-175.0086376953125,
"60","Empty",84.78943579832639,-175.2086376953125,
"61","Empty",84.76943579832639,-175.0086376953125,
"62","Empty",84.76943579832639,-175.2086376953125,
"63","Empty",84.74943579832639,-175.0086376953125,
"64","Empty",84.74943579832639,-175.2086376953125,
"65","Empty",84.67643579832639,-175.1586376953125,
"66","Empty",84.67643579832639,-174.9586376953125,
"67","Empty",84.78943579832639,-177.2586376953125,
"68","Empty",84.78943579832639,-177.0586376953125,
"69","Empty",84.76943579832639,-177.2586376953125,
"70","Empty",84.76943579832639,-177.0586376953125,
"71","Empty",84.78943579832639,-176.8586376953125,
"72","Empty",84.78943579832639,-176.6586376953125,
"73","Empty",84.76943579832639,-176.8586376953125,
"74","Empty",84.76943579832639,-176.6586376953125,
"75","Empty",84.78943579832639,-176.4586376953125,
"76","Empty",84.78943579832639,-176.2586376953125,
"77","Empty",84.76943579832639,-176.4586376953125,
"78","Empty",84.76943579832639,-176.2586376953125,
"79","Empty",84.78943579832639,-176.0586376953125,
"80","Empty",84.76943579832639,-176.0586376953125,
"81","Empty",84.72943579832639,-177.2586376953125,
"82","Empty",84.72943579832639,-177.0586376953125,
"83","Empty",84.70943579832639,-177.2586376953125,
"84","Empty",84.70943579832639,-177.0586376953125,
"85","Empty",84.72943579832639,-176.8586376953125,
"86","Empty",84.72943579832639,-176.6586376953125,
"87","Empty",84.70943579832639,-176.8586376953125,
"88","Empty",84.70943579832639,-176.6586376953125,
"89","Empty",84.72943579832639,-176.4586376953125,
"90","Empty",84.72943579832639,-176.2586376953125,
"91","Empty",84.70943579832639,-176.4586376953125,
"92","Empty",84.70943579832639,-176.2586376953125,
"93","Empty",84.72943579832639,-176.0586376953125,
"94","Empty",84.70943579832639,-176.0586376953125,
"95","Reserved",84.60943579832639,-177.2586376953125,
"96","Reserved",84.58943579832639,-177.2586376953125,
"97","Reserved",84.56943579832639,-177.2586376953125,
"98","Reserved",84.54943579832639,-177.2586376953125,
"99","Reserved",84.60943579832639,-176.8586376953125,
"100","Reserved",84.58943579832639,-176.8586376953125,
"101","Reserved",84.56943579832639,-176.8586376953125,
"102","Reserved",84.54943579832639,-176.8586376953125,
"103","Reserved",84.60943579832639,-176.6586376953125,
"104","Reserved",84.58943579832639,-176.6586376953125,
"105","Reserved",84.56943579832639,-176.6586376953125,
"106","Reserved",84.54943579832639,-176.6586376953125,
"107","Reserved",84.60943579832639,-176.2586376953125,
"108","Reserved",84.58943579832639,-176.2586376953125,
"109","Reserved",84.56943579832639,-176.2586376953125,
"110","Reserved",84.54943579832639,-176.2586376953125,
"111","Reserved",84.60943579832639,-176.0586376953125,
"112","Reserved",84.58943579832639,-176.0586376953125,
"113","Reserved",84.56943579832639,-176.0586376953125,
"114","Reserved",84.54943579832639,-176.0586376953125,
"115","Empty",84.42723579832639,-175.8586376953125,
"116","Projector",84.40723579832639,-175.8586376953125,
"117","Empty",84.38723579832639,-175.8586376953125,
"118","Projector",84.36723579832639,-175.8586376953125,
"119","Empty",84.34723579832639,-175.8586376953125,
"120","Empty",84.32723579832639,-175.8586376953125,
"121","Empty",84.32723579832639,-175.5586376953125,
"122","Empty",84.32723579832639,-175.3586376953125,
"123","Empty",84.32723579832639,-175.1586376953125,
"124","Empty",84.32723579832639,-174.9586376953125,
"125","Empty",84.32723579832639,-174.7586376953125,
"126","Empty",84.38723579832639,-174.7586376953125,
"127","Projector",84.36723579832639,-174.7586376953125,
"128","Empty",84.44223579832639,-174.5586376953125,
"129","Empty",84.42223579832639,-174.5586376953125,
"130","Empty",84.47193579832639,-169.7442626953125,
"131","Empty",84.47193579832639,-169.5442626953125,
"132","Empty",84.47193579832639,-169.3442626953125,
"133","Empty",84.45193579832639,-169.3442626953125,
"134","Empty",84.43193579832639,-169.3442626953125,
"135","Empty",84.47193579832639,-168.4033626953125,
"136","Empty",84.47193579832639,-168.2033626953125,
"137","Empty",84.47193579832639,-168.0033626953125,
"138","Projector",84.47193579832639,-167.8033626953125,
"139","Empty",84.45193579832639,-167.0542626953125,
"140","Projector",84.45193579832639,-166.8542626953125,
"141","Empty",84.36723579832639,-168.6000000000000,
"142","Projector",84.36723579832639,-168.4000000000000,
"143","Empty",84.36723579832639,-168.2000000000000,
"144","Empty",84.36723579832639,-168.0000000000000,
"145","Projector",84.36723579832639,-167.8000000000000,
"146","Empty",84.36723579832639,-167.6000000000000,
"147","Empty",84.36723579832639,-167.4000000000000,
"148","Projector",84.36723579832639,-167.2000000000000,
"149","Empty",84.36723579832639,-167.0000000000000,
"150","Empty",84.36723579832639,-166.8000000000000,
"151","Empty",84.34723579832639,-166.8000000000000,
"152","Empty",84.32723579832639,-166.8000000000000,
"153","Empty",84.80943579832639,-168.1018076953125,
"154","Empty",84.80943579832639,-167.9018076953125,
"155","Empty",84.80943579832639,-167.7018076953125,
"156","Empty",84.80943579832639,-167.1018076953125,
"157","Empty",84.80943579832639,-166.9018076953125,
"158","Empty",84.80943579832639,-166.7018076953125,
"159","Empty",84.80943579832639,-166.1018076953125,
"160","Empty",84.80943579832639,-165.9018076953125,
"161","Empty",84.75943579832639,-168.2018076953125,
"162","Empty",84.77943579832639,-168.2018076953125,
"163","Empty",84.75943579832639,-168.4018076953125,
"164","Empty",84.77943579832639,-168.4018076953125,
"165","Empty",84.71943579832639,-168.4018076953125,
"166","Empty",84.73943579832639,-168.4018076953125,
"167","Empty",84.71943579832639,-168.2018076953125,
"168","Reserved",84.73943579832639,-168.2018076953125,
"169","Empty",84.67943579832639,-168.2018076953125,
"170","Empty",84.69943579832639,-168.2018076953125,
"171","Empty",84.67943579832639,-168.4018076953125,
"172","Empty",84.69943579832639,-168.4018076953125,
"173","Empty",84.75943579832639,-167.5018076953125,
"174","Empty",84.77943579832639,-167.5018076953125,
"175","Empty",84.75943579832639,-167.3018076953125,
"176","Empty",84.77943579832639,-167.3018076953125,
"177","Empty",84.71943579832639,-167.3018076953125,
"178","Empty",84.73943579832639,-167.3018076953125,
"179","Empty",84.71943579832639,-167.5018076953125,
"180","Empty",84.73943579832639,-167.5018076953125,
"181","Empty",84.67943579832639,-167.5018076953125,
"182","Empty",84.69943579832639,-167.5018076953125,
"183","Empty",84.67943579832639,-167.3018076953125,
"184","Empty",84.69943579832639,-167.3018076953125,
"185","Reserved",84.75943579832639,-166.4018076953125,
"186","Empty",84.77943579832639,-166.4018076953125,
"187","Empty",84.75943579832639,-166.6018076953125,
"188","Empty",84.77943579832639,-166.6018076953125,
"189","Empty",84.71943579832639,-166.6018076953125,
"190","Empty",84.73943579832639,-166.6018076953125,
"191","Empty",84.71943579832639,-166.4018076953125,
"192","Empty",84.73943579832639,-166.4018076953125,
"193","Empty",84.67943579832639,-166.4018076953125,
"194","Empty",84.69943579832639,-166.4018076953125,
"195","Empty",84.67943579832639,-166.6018076953125,
"196","Empty",84.69943579832639,-166.6018076953125